240,220,1,4508.9,0.051693,0.067877,0,0.2727,315,1,1929.4,-8.9728,5.0297,0,0.11958,0
101,220,1,4546.5,0.046755,-0.1502,0,0.28921,315,1,1967,-10.899,4.3366,0,0.12256,0
102,220,1,4546.6,0.058069,0.0053198,0,0.23835,315,1,1967.1,-10.904,4.3348,0,0.16254,0
103,220,1,4546.7,0.068868,-0.030562,0,0.21794,315,1,1967.2,-10.909,4.3329,0,0.1506,0
104,220,1,4546.8,0.085951,0.015172,0,0.35488,315,1,1967.3,-10.914,4.3311,0,0.11747,0
105,220,1,4546.9,0.0099994,0.029366,0,0.20188,315,1,1967.4,-6.4701,33.535,0,0.11747,0
106,220,1,4547,0.023074,0.029605,0,0.21432,315,1,1967.5,-6.4698,33.573,0,0.10742,0
107,220,1,4547.1,-0.0063055,0.014672,0,0.1926,315,1,1967.6,-6.4605,33.555,0,0.16387,0
108,220,1,4547.2,-0.013144,0.033596,0,0.22507,315,1,1967.7,-6.4499,33.59,0,0.26791,0
109,220,1,4547.3,8.4351e-005,0.021982,0,0.24576,315,1,1967.8,-6.5239,33.623,0,0.2272,0
110,220,1,4547.4,-0.017635,0.020813,0,0.20302,315,1,1967.9,-6.5267,33.627,0,0.23143,0
111,220,1,4547.5,0.011155,0.015495,0,0.24313,315,1,1968,-6.5475,33.596,0,0.1616,0
112,220,1,4547.6,0.0094614,0.026277,0,0.20209,315,1,1968.1,-6.5071,33.593,0,0.18853,0
113,220,1,4547.7,0.02049,-0.0097054,0,0.17006,315,1,1968.2,-6.5324,33.552,0,0.1277,0
114,220,1,4547.8,0.030729,-0.062202,0,0.19284,315,1,1968.3,-6.5272,33.586,0,0.17438,0
115,220,1,4547.9,-0.023263,-0.059716,0,0.30925,315,1,1968.4,-6.531,33.605,0,0.19931,0
116,220,1,4548,0.043817,-0.031179,0,0.10613,315,1,1968.5,-6.5103,33.596,0,0.1747,0
117,220,1,4548.1,0.22746,0.098118,0,0.40693,315,1,1968.6,-6.4961,33.605,0,0.14004,0
118,220,1,4548.2,0.16366,0.009746,0,0.27469,315,1,1968.7,-6.4874,33.567,0,0.12954,0
119,220,1,4548.3,0.12362,-0.036097,0,0.23473,315,1,1968.8,-6.4929,33.541,0,0.20175,0
120,220,1,4548.4,0.090127,-0.086553,0,0.22771,315,1,1968.9,-6.5104,33.52,0,0.10089,0
121,220,1,4548.5,0.059905,-0.092491,0,0.18831,315,1,1969,-6.5088,33.544,0,0.092508,0
122,220,1,4548.6,0.030629,-0.072149,0,0.23197,315,1,1969.1,-6.5079,33.51,0,0.12066,0
123,220,1,4548.7,0.022371,-0.069114,0,0.22729,315,1,1969.2,-6.4926,33.507,0,0.13142,0
124,220,1,4548.8,0.012852,-0.074781,0,0.22764,315,1,1969.4,-6.4749,33.522,0,0.15857,0
125,220,1,4548.9,-0.0048278,-0.08837,0,0.22502,315,1,1969.5,-6.4867,33.551,0,0.15748,0
126,220,1,4549,0.011538,-0.11463,0,0.24918,315,1,1969.6,-6.491,33.505,0,0.12885,0
127,220,1,4549.1,0.016045,-0.13169,0,0.21586,315,1,1969.7,-6.4935,33.491,0,0.13278,0
128,220,1,4549.2,0.0057499,-0.13709,0,0.20537,315,1,1969.8,-6.4951,33.504,0,0.14821,0
129,220,1,4549.3,0.0042124,-0.12617,0,0.2423,315,1,1969.9,-6.5155,33.485,0,0.152,0
130,220,1,4549.4,-0.015246,-0.099429,0,0.27029,315,1,1970,-6.515,33.497,0,0.16004,0
131,220,1,4549.5,-0.022963,-0.088259,0,0.24551,315,1,1970.1,-6.5227,33.491,0,0.092415,0
132,220,1,4549.6,-0.008038,-0.09677,0,0.25065,315,1,1970.2,-6.5268,33.519,0,0.17668,0
133,220,1,4549.7,-0.017251,-0.11787,0,0.21898,315,1,1970.3,-6.5316,33.527,0,0.22869,0
134,220,1,4549.8,-0.0066721,-0.124,0,0.25496,315,1,1970.4,-6.5343,33.542,0,0.16702,0
135,220,1,4549.9,0.0034461,-0.14556,0,0.22409,315,1,1970.5,-6.5373,33.542,0,0.10222,0
136,220,1,4550,0.0046035,-0.13856,0,0.21433,315,1,1970.6,-6.5219,33.557,0,0.21242,0
137,220,1,4550.1,0.019784,-0.14644,0,0.22055,315,1,1970.7,-6.5428,33.56,0,0.15483,0
138,220,1,4550.2,0.023477,-0.1375,0,0.21497,315,1,1970.8,-6.5655,33.561,0,0.14229,0
139,220,1,4550.3,0.03708,-0.13799,0,0.24598,315,1,1970.9,-6.5625,33.562,0,0.15271,0
140,220,1,4550.4,0.045453,-0.14092,0,0.22885,315,1,1971,-6.5651,33.557,0,0.17018,0
141,220,1,4550.5,0.01988,-0.12235,0,0.24603,315,1,1971.1,-6.546,33.564,0,0.16463,0
142,220,1,4550.6,0.012382,-0.10746,0,0.21343,315,1,1971.2,-6.5388,33.562,0,0.12252,0
143,220,1,4550.7,0.0043627,-0.098819,0,0.19581,315,1,1971.3,-6.5162,33.554,0,0.15821,0
144,220,1,4550.8,-0.012123,-0.10497,0,0.23964,315,1,1971.4,-6.5117,33.559,0,0.13017,0
145,220,1,4550.9,-0.028894,-0.08966,0,0.22623,315,1,1971.5,-6.5226,33.546,0,0.11795,0
146,220,1,4551,-0.015411,-0.079624,0,0.22895,315,1,1971.6,-6.5178,33.549,0,0.12646,0
147,220,1,4551.1,-0.0096547,-0.091602,0,0.21417,315,1,1971.7,-6.5111,33.555,0,0.16154,0
148,220,1,4551.2,-0.0069663,-0.098728,0,0.25823,315,1,1971.8,-6.498,33.525,0,0.15289,0
149,220,1,4551.3,0.0014575,-0.087546,0,0.28857,315,1,1971.9,-6.494,33.533,0,0.14076,0
150,220,1,4551.4,-0.010543,-0.093619,0,0.23763,315,1,1972,-6.4861,33.545,0,0.13801,0
151,220,1,4551.5,-0.033037,-0.072555,0,0.23684,315,1,1972.1,-6.4877,33.544,0,0.097867,0
152,220,1,4551.6,-0.039424,-0.055681,0,0.26801,315,1,1972.2,-6.5109,33.558,0,0.13239,0
153,220,1,4551.7,-0.043445,-0.030709,0,0.26317,315,1,1972.3,-6.5175,33.578,0,0.13495,0
154,220,1,4551.8,-0.037661,-0.032981,0,0.24587,315,1,1972.4,-6.5489,33.586,0,0.1093,0
155,220,1,4551.9,-0.04315,-0.029703,0,0.28823,315,1,1972.5,-6.5428,33.57,0,0.053162,0
156,220,1,4552,-0.038176,-0.039454,0,0.24871,315,1,1972.6,-6.5398,33.558,0,0.099764,0
157,220,1,4552.1,-0.039405,-0.048221,0,0.23919,315,1,1972.7,-6.5403,33.542,0,0.088484,0
158,220,1,4552.2,-0.043992,-0.046903,0,0.26548,315,1,1972.8,-6.5233,33.477,0,0.30212,0
159,220,1,4552.3,-0.02911,-0.072415,0,0.28231,315,1,1972.9,-6.5139,33.508,0,0.09779,0
160,220,1,4552.4,-0.038861,-0.060218,0,0.29481,315,1,1973,-6.4989,33.51,0,0.1061,0
161,220,1,4552.5,-0.020606,-0.078194,0,0.23494,315,1,1973.1,-6.499,33.517,0,0.16275,0
162,220,1,4552.6,-0.016894,-0.089102,0,0.26343,315,1,1973.2,-6.5306,33.52,0,0.14188,0
163,220,1,4552.7,-0.0063701,-0.091233,0,0.25336,315,1,1973.3,-6.5387,33.541,0,0.14329,0
164,220,1,4552.8,-0.0010519,-0.10294,0,0.27468,315,1,1973.4,-6.5308,33.533,0,0.12498,0
165,220,1,4552.9,-0.0043853,-0.11012,0,0.28804,315,1,1973.5,-6.5192,33.538,0,0.17192,0
166,220,1,4553,-0.0091907,-0.11199,0,0.31743,315,1,1973.6,-6.6103,33.496,0,0.33849,0
167,220,1,4553.1,0.051367,-0.07719,0,0.18383,315,1,1973.7,-6.6459,33.474,0,0.36415,0
168,220,1,4553.2,0.03271,-0.096596,0,0.28612,315,1,1973.8,-6.6208,33.514,0,0.14345,0
169,220,1,4553.3,0.038441,-0.099147,0,0.2408,315,1,1973.9,-6.6046,33.532,0,0.12654,0
170,220,1,4553.4,0.023199,-0.12022,0,0.28986,315,1,1974,-6.5978,33.548,0,0.10366,0
171,220,1,4553.5,0.035964,-0.12918,0,0.23433,315,1,1974.1,-6.5221,33.491,0,0.38984,0
172,220,1,4553.6,0.034465,-0.15359,0,0.28308,315,1,1974.2,-6.5378,33.505,0,0.13437,0
173,220,1,4553.7,0.024073,-0.13107,0,0.29341,315,1,1974.3,-6.5438,33.519,0,0.12632,0
174,220,1,4553.8,0.022116,-0.13389,0,0.28401,315,1,1974.4,-6.5566,33.509,0,0.14411,0
175,220,1,4553.9,0.028586,-0.12633,0,0.26801,315,1,1974.5,-6.5624,33.52,0,0.13746,0
176,220,1,4554,0.0118,-0.11809,0,0.26702,315,1,1974.6,-6.5658,33.532,0,0.12363,0
177,220,1,4554.1,0.00096213,-0.12905,0,0.23546,315,1,1974.7,-6.5653,33.546,0,0.16219,0
178,220,1,4554.2,0.0033108,-0.12359,0,0.24343,315,1,1974.8,-6.5678,33.551,0,0.14469,0
179,220,1,4554.3,-0.01131,-0.11665,0,0.25247,315,1,1974.9,-6.5752,33.561,0,0.14831,0
180,220,1,4554.4,-0.012593,-0.11692,0,0.27357,315,1,1975,-6.5959,33.574,0,0.11671,0
181,220,1,4554.5,0.0028373,-0.1362,0,0.24374,315,1,1975.1,-6.594,33.57,0,0.12457,0
182,220,1,4554.6,-0.0103,-0.12656,0,0.30429,315,1,1975.2,-6.6017,33.565,0,0.13441,0
183,220,1,4554.7,-0.0078259,-0.11543,0,0.2474,315,1,1975.3,-6.5947,33.576,0,0.18106,0
184,220,1,4554.8,-0.017214,-0.11094,0,0.25137,315,1,1975.4,-6.5895,33.598,0,0.16574,0
185,220,1,4554.9,-0.040849,-0.10193,0,0.30943,315,1,1975.5,-6.587,33.57,0,0.19579,0
186,220,1,4555,-0.035068,-0.086132,0,0.28004,315,1,1975.6,-6.588,33.574,0,0.16383,0
187,220,1,4555.1,-0.036578,-0.096492,0,0.28398,315,1,1975.7,-6.5756,33.579,0,0.16543,0
188,220,1,4555.2,-0.039636,-0.10457,0,0.27946,315,1,1975.8,-6.5772,33.6,0,0.1778,0
189,220,1,4555.3,-0.062554,-0.086585,0,0.32007,315,1,1975.9,-6.5912,33.596,0,0.16924,0
190,220,1,4555.4,-0.072625,-0.086595,0,0.30758,315,1,1976,-6.5894,33.565,0,0.10755,0
191,220,1,4555.5,-0.076378,-0.07746,0,0.2772,315,1,1976.1,-6.5774,33.588,0,0.23269,0
192,220,1,4555.6,-0.058046,-0.047176,0,0.30988,315,1,1976.2,-6.5691,33.605,0,0.22834,0
193,220,1,4555.7,-0.061214,-0.055721,0,0.28116,315,1,1976.3,-6.5758,33.576,0,0.11429,0
194,220,1,4555.8,-0.042864,-0.057282,0,0.28829,315,1,1976.4,-6.5792,33.553,0,0.10963,0
195,220,1,4555.9,-0.05271,-0.073224,0,0.2844,315,1,1976.5,-6.5881,33.556,0,0.14389,0
196,220,1,4556,-0.048824,-0.077274,0,0.29433,315,1,1976.6,-6.5934,33.555,0,0.14684,0
197,220,1,4556.1,-0.049932,-0.086612,0,0.24931,315,1,1976.7,-6.5974,33.55,0,0.10918,0
198,220,1,4556.2,-0.042622,-0.11377,0,0.28569,315,1,1976.8,-6.5913,33.539,0,0.090712,0
199,220,1,4556.3,-0.053364,-0.099665,0,0.29096,315,1,1976.9,-6.5857,33.539,0,0.12634,0
200,220,1,4556.4,-0.058286,-0.11684,0,0.27397,315,1,1977,-6.5822,33.535,0,0.058216,0
201,220,1,4556.5,-0.059669,-0.1162,0,0.26856,315,1,1977.1,-6.5797,33.546,0,0.13544,0
202,220,1,4556.6,-0.054038,-0.12347,0,0.26269,315,1,1977.2,-6.5742,33.562,0,0.20067,0
203,220,1,4556.7,-0.032996,-0.12866,0,0.25501,315,1,1977.3,-6.5702,33.561,0,0.14252,0
204,220,1,4556.8,-0.042022,-0.11272,0,0.27375,315,1,1977.4,-6.5676,33.567,0,0.19247,0
205,220,1,4556.9,-0.044093,-0.1071,0,0.26924,315,1,1977.5,-6.5632,33.557,0,0.14448,0
206,220,1,4557,-0.032839,-0.1215,0,0.26053,315,1,1977.6,-6.56,33.568,0,0.20393,0
207,220,1,4557.1,-0.055017,-0.11761,0,0.34234,315,1,1977.7,-6.5506,33.57,0,0.22394,0
208,220,1,4557.2,-0.046489,-0.11729,0,0.25326,315,1,1977.8,-6.5446,33.55,0,0.081599,0
