0
2.4963e-010
8.03e-010
1.8804e-009
3.5941e-009
3.8005e-009
3.1629e-009
3.3787e-009
2.7827e-009
3.0735e-009
6.183e-009
6.4095e-009
8.3079e-009
8.5316e-009
1.0281e-008
1.0502e-008
1.2402e-008
1.2651e-008
1.2919e-008
1.3837e-008
1.1514e-008
1.3228e-008
1.0646e-008
1.2587e-008
1.4035e-008
1.5848e-008
1.6346e-008
1.8019e-008
1.8367e-008
1.9859e-008
2.0817e-008
2.2276e-008
