21137,201
77,203
43435,204
22660,211
28513,213
27646,216
19260,217
50259,218
9190,219
8528,220
30449,222
633,224
19772,227
20985,228
9968,230
28762,231
33399,232
65238,233
19307,234
708,235
65436,236
56914,237
48661,238
57828,239
23100,240
13526,241
12155,243
15584,245
12190,248
43138,250
8271,252
56323,253
36080,255
10561,256
18476,260
58796,261
38967,262
42353,301
34463,302
12664,303
43313,304
50845,305
46290,306
35190,307
35235,308
37214,309
47363,310
2775,311
57579,312
9256,313
57094,314
16053,315
44669,317
41043,318
13747,319
59245,320
56379,321
38813,322
50132,323
43329,325
25010,400
30583,401
33468,402
15080,403
41733,404
13902,405
19502,406
16440,407
45426,408
6787,409
28283,410
20016,411
3916,412
48165,413
51846,414
20497,415
37590,416
38735,417
12037,418
33080,419
29488,420
31601,421
58197,422
3058,423
17663,424
15822,425
42025,426
54590,427
33550,428
44518,429
40229,430
50159,431
49219,432
1968,433
32783,434
28279,435
7630,436
18697,437
12335,438
64909,439
9099,440
57865,441
35014,442
17205,443
60248,444
38971,445
8243,446
10321,447
47615,448
2416,449
50652,450
41287,451
